,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,classId,Path
13997,48,49,5,5,43,44,9,data/Train/9/00009_00014_00017.png
13998,51,51,6,5,46,46,9,data/Train/9/00009_00014_00018.png
13999,52,53,5,5,47,48,9,data/Train/9/00009_00014_00019.png
14000,53,55,5,5,48,50,9,data/Train/9/00009_00014_00020.png
14001,56,58,5,6,51,53,9,data/Train/9/00009_00014_00021.png
14002,59,61,5,6,54,56,9,data/Train/9/00009_00014_00022.png
14003,63,64,6,6,58,59,9,data/Train/9/00009_00014_00023.png
14004,65,67,6,6,60,61,9,data/Train/9/00009_00014_00024.png
14005,70,72,6,6,64,66,9,data/Train/9/00009_00014_00025.png
14006,73,76,6,6,67,70,9,data/Train/9/00009_00014_00026.png
14007,80,81,8,7,73,74,9,data/Train/9/00009_00014_00027.png
14008,88,94,8,9,81,86,9,data/Train/9/00009_00014_00028.png
14009,94,100,8,9,86,92,9,data/Train/9/00009_00014_00029.png
14010,43,43,5,5,38,38,9,data/Train/9/00009_00015_00000.png
14011,43,43,5,5,38,38,9,data/Train/9/00009_00015_00001.png
14012,43,43,5,5,38,38,9,data/Train/9/00009_00015_00002.png
14013,43,43,5,5,38,38,9,data/Train/9/00009_00015_00003.png
14014,43,43,5,5,38,38,9,data/Train/9/00009_00015_00004.png
14015,43,43,5,5,38,38,9,data/Train/9/00009_00015_00005.png
14016,43,43,5,5,38,38,9,data/Train/9/00009_00015_00006.png
14017,43,43,5,5,38,38,9,data/Train/9/00009_00015_00007.png
14018,43,43,5,5,38,38,9,data/Train/9/00009_00015_00008.png
14019,43,43,5,5,38,38,9,data/Train/9/00009_00015_00009.png
14020,43,43,5,5,38,38,9,data/Train/9/00009_00015_00010.png
14021,43,43,5,5,38,38,9,data/Train/9/00009_00015_00011.png
14022,43,43,5,5,38,38,9,data/Train/9/00009_00015_00012.png
14023,43,43,5,5,38,38,9,data/Train/9/00009_00015_00013.png
14024,43,43,5,5,38,38,9,data/Train/9/00009_00015_00014.png
14025,43,43,5,5,38,38,9,data/Train/9/00009_00015_00015.png
14026,43,43,5,5,38,38,9,data/Train/9/00009_00015_00016.png
14027,43,43,5,5,38,38,9,data/Train/9/00009_00015_00017.png
14028,43,43,5,5,38,38,9,data/Train/9/00009_00015_00018.png
14029,43,43,5,5,38,38,9,data/Train/9/00009_00015_00019.png
14030,43,43,5,5,38,38,9,data/Train/9/00009_00015_00020.png
14031,43,43,5,5,38,38,9,data/Train/9/00009_00015_00021.png
14032,43,43,5,5,38,38,9,data/Train/9/00009_00015_00022.png
14033,43,43,5,5,38,38,9,data/Train/9/00009_00015_00023.png
14034,43,43,5,5,38,38,9,data/Train/9/00009_00015_00024.png
14035,43,43,5,5,38,38,9,data/Train/9/00009_00015_00025.png
14036,43,43,5,5,38,38,9,data/Train/9/00009_00015_00026.png
14037,43,43,5,5,38,38,9,data/Train/9/00009_00015_00027.png
14038,43,43,5,5,38,38,9,data/Train/9/00009_00015_00028.png
14039,43,43,5,5,38,38,9,data/Train/9/00009_00015_00029.png
14040,44,44,6,6,39,39,9,data/Train/9/00009_00016_00000.png
14041,44,45,5,6,39,40,9,data/Train/9/00009_00016_00001.png
14042,44,44,6,5,39,39,9,data/Train/9/00009_00016_00002.png
14043,43,45,5,6,38,40,9,data/Train/9/00009_00016_00003.png
14044,45,46,6,6,40,41,9,data/Train/9/00009_00016_00004.png
14045,45,46,6,6,40,41,9,data/Train/9/00009_00016_00005.png
14046,44,44,5,5,39,39,9,data/Train/9/00009_00016_00006.png
14047,46,45,6,5,41,40,9,data/Train/9/00009_00016_00007.png
14048,46,45,6,5,41,40,9,data/Train/9/00009_00016_00008.png
14049,47,46,6,6,41,41,9,data/Train/9/00009_00016_00009.png
14050,47,47,5,6,41,41,9,data/Train/9/00009_00016_00010.png
14051,49,46,6,5,43,41,9,data/Train/9/00009_00016_00011.png
14052,49,46,6,5,43,41,9,data/Train/9/00009_00016_00012.png
14053,48,48,5,5,43,42,9,data/Train/9/00009_00016_00013.png
14054,49,50,5,6,44,45,9,data/Train/9/00009_00016_00014.png
14055,50,49,5,5,44,44,9,data/Train/9/00009_00016_00015.png
14056,51,50,6,6,46,45,9,data/Train/9/00009_00016_00016.png
14057,51,51,5,6,45,46,9,data/Train/9/00009_00016_00017.png
14058,52,53,6,6,47,47,9,data/Train/9/00009_00016_00018.png
14059,54,53,6,6,48,47,9,data/Train/9/00009_00016_00019.png
14060,54,55,5,6,49,49,9,data/Train/9/00009_00016_00020.png
14061,56,56,6,6,51,51,9,data/Train/9/00009_00016_00021.png
14062,57,56,6,5,52,51,9,data/Train/9/00009_00016_00022.png
14063,58,57,6,5,53,52,9,data/Train/9/00009_00016_00023.png
14064,60,59,6,5,55,54,9,data/Train/9/00009_00016_00024.png
14065,60,62,5,6,55,57,9,data/Train/9/00009_00016_00025.png
14066,64,64,6,5,59,59,9,data/Train/9/00009_00016_00026.png
14067,67,69,6,7,61,63,9,data/Train/9/00009_00016_00027.png
14068,71,71,7,7,65,65,9,data/Train/9/00009_00016_00028.png
14069,74,74,7,6,68,68,9,data/Train/9/00009_00016_00029.png
14070,27,29,6,5,22,24,9,data/Train/9/00009_00017_00000.png
14071,27,30,6,6,22,25,9,data/Train/9/00009_00017_00001.png
14072,27,29,5,5,22,24,9,data/Train/9/00009_00017_00002.png
14073,28,29,6,5,23,24,9,data/Train/9/00009_00017_00003.png
14074,29,32,6,6,24,27,9,data/Train/9/00009_00017_00004.png
14075,30,31,6,5,25,26,9,data/Train/9/00009_00017_00005.png
14076,30,32,6,5,25,27,9,data/Train/9/00009_00017_00006.png
14077,29,33,5,6,24,28,9,data/Train/9/00009_00017_00007.png
14078,33,35,6,6,28,30,9,data/Train/9/00009_00017_00008.png
14079,32,35,5,5,27,30,9,data/Train/9/00009_00017_00009.png
14080,32,38,5,6,27,33,9,data/Train/9/00009_00017_00010.png
14081,32,38,5,6,27,33,9,data/Train/9/00009_00017_00011.png
14082,34,38,5,5,29,33,9,data/Train/9/00009_00017_00012.png
14083,35,40,6,6,30,35,9,data/Train/9/00009_00017_00013.png
14084,35,40,5,5,30,35,9,data/Train/9/00009_00017_00014.png
14085,37,42,5,6,32,37,9,data/Train/9/00009_00017_00015.png
14086,38,43,5,5,33,38,9,data/Train/9/00009_00017_00016.png
14087,41,45,5,5,36,40,9,data/Train/9/00009_00017_00017.png
14088,44,48,6,6,39,43,9,data/Train/9/00009_00017_00018.png
14089,46,50,6,6,41,45,9,data/Train/9/00009_00017_00019.png
14090,48,51,6,5,43,46,9,data/Train/9/00009_00017_00020.png
14091,51,53,6,5,46,48,9,data/Train/9/00009_00017_00021.png
14092,56,58,6,5,51,53,9,data/Train/9/00009_00017_00022.png
14093,58,62,5,5,53,57,9,data/Train/9/00009_00017_00023.png
14094,63,68,5,6,58,62,9,data/Train/9/00009_00017_00024.png
14095,69,76,6,7,63,70,9,data/Train/9/00009_00017_00025.png
14096,80,83,8,8,73,76,9,data/Train/9/00009_00017_00026.png
14097,86,92,7,9,79,84,9,data/Train/9/00009_00017_00027.png
14098,106,108,10,10,97,99,9,data/Train/9/00009_00017_00028.png
14099,119,123,10,10,109,113,9,data/Train/9/00009_00017_00029.png
14100,30,30,5,5,25,25,9,data/Train/9/00009_00018_00000.png
14101,31,32,6,6,26,26,9,data/Train/9/00009_00018_00001.png
14102,32,32,6,6,27,27,9,data/Train/9/00009_00018_00002.png
14103,31,31,5,5,26,26,9,data/Train/9/00009_00018_00003.png
14104,32,32,6,6,27,27,9,data/Train/9/00009_00018_00004.png
14105,32,31,6,5,27,26,9,data/Train/9/00009_00018_00005.png
14106,32,31,5,5,26,26,9,data/Train/9/00009_00018_00006.png
14107,32,33,5,6,27,28,9,data/Train/9/00009_00018_00007.png
14108,32,32,5,5,27,27,9,data/Train/9/00009_00018_00008.png
14109,32,32,5,5,27,27,9,data/Train/9/00009_00018_00009.png
14110,33,33,5,5,28,27,9,data/Train/9/00009_00018_00010.png
14111,35,34,6,5,30,28,9,data/Train/9/00009_00018_00011.png
14112,35,34,5,5,30,29,9,data/Train/9/00009_00018_00012.png
14113,36,36,5,6,30,30,9,data/Train/9/00009_00018_00013.png
14114,37,36,6,6,32,31,9,data/Train/9/00009_00018_00014.png
14115,37,37,5,6,31,31,9,data/Train/9/00009_00018_00015.png
14116,38,37,6,6,33,32,9,data/Train/9/00009_00018_00016.png
14117,37,38,5,6,32,32,9,data/Train/9/00009_00018_00017.png
14118,38,37,6,5,33,31,9,data/Train/9/00009_00018_00018.png
14119,40,39,6,6,34,33,9,data/Train/9/00009_00018_00019.png
14120,40,38,5,5,34,33,9,data/Train/9/00009_00018_00020.png
14121,40,40,5,6,35,35,9,data/Train/9/00009_00018_00021.png
14122,40,40,5,6,35,35,9,data/Train/9/00009_00018_00022.png
14123,41,40,5,5,36,35,9,data/Train/9/00009_00018_00023.png
14124,42,41,5,6,36,36,9,data/Train/9/00009_00018_00024.png
14125,44,43,6,6,39,38,9,data/Train/9/00009_00018_00025.png
14126,43,42,5,5,38,37,9,data/Train/9/00009_00018_00026.png
14127,45,43,6,6,40,38,9,data/Train/9/00009_00018_00027.png
14128,45,44,5,6,40,39,9,data/Train/9/00009_00018_00028.png
14129,47,46,5,6,42,41,9,data/Train/9/00009_00018_00029.png
14130,27,29,6,6,22,24,9,data/Train/9/00009_00019_00000.png
14131,26,29,5,6,21,24,9,data/Train/9/00009_00019_00001.png
14132,26,29,5,6,21,24,9,data/Train/9/00009_00019_00002.png
14133,28,28,6,5,23,23,9,data/Train/9/00009_00019_00003.png
14134,27,28,5,5,22,23,9,data/Train/9/00009_00019_00004.png
14135,30,29,6,5,25,24,9,data/Train/9/00009_00019_00005.png
14136,28,31,5,6,23,26,9,data/Train/9/00009_00019_00006.png
14137,30,31,6,6,25,26,9,data/Train/9/00009_00019_00007.png
14138,29,31,5,6,24,26,9,data/Train/9/00009_00019_00008.png
14139,31,32,5,6,26,27,9,data/Train/9/00009_00019_00009.png
14140,32,33,5,6,27,28,9,data/Train/9/00009_00019_00010.png
14141,33,32,6,5,28,27,9,data/Train/9/00009_00019_00011.png
14142,32,33,5,5,27,28,9,data/Train/9/00009_00019_00012.png
14143,35,35,5,5,30,30,9,data/Train/9/00009_00019_00013.png
14144,34,35,5,5,29,30,9,data/Train/9/00009_00019_00014.png
14145,36,35,6,5,31,30,9,data/Train/9/00009_00019_00015.png
14146,36,37,5,6,31,32,9,data/Train/9/00009_00019_00016.png
14147,37,37,5,5,32,32,9,data/Train/9/00009_00019_00017.png
14148,38,39,5,5,33,34,9,data/Train/9/00009_00019_00018.png
14149,40,40,5,5,35,35,9,data/Train/9/00009_00019_00019.png
14150,41,41,6,5,36,36,9,data/Train/9/00009_00019_00020.png
14151,43,42,6,5,38,37,9,data/Train/9/00009_00019_00021.png
14152,45,44,6,5,40,39,9,data/Train/9/00009_00019_00022.png
14153,44,45,5,6,39,40,9,data/Train/9/00009_00019_00023.png
14154,49,50,6,6,44,45,9,data/Train/9/00009_00019_00024.png
14155,50,50,5,5,45,45,9,data/Train/9/00009_00019_00025.png
14156,54,54,6,6,49,49,9,data/Train/9/00009_00019_00026.png
14157,56,56,6,5,51,51,9,data/Train/9/00009_00019_00027.png
14158,59,61,5,5,54,56,9,data/Train/9/00009_00019_00028.png
14159,63,67,5,6,58,61,9,data/Train/9/00009_00019_00029.png
14160,27,30,5,6,22,25,9,data/Train/9/00009_00020_00000.png
14161,29,29,6,5,24,24,9,data/Train/9/00009_00020_00001.png
14162,30,29,5,5,25,24,9,data/Train/9/00009_00020_00002.png
14163,29,29,5,5,24,24,9,data/Train/9/00009_00020_00003.png
14164,28,29,5,6,23,24,9,data/Train/9/00009_00020_00004.png
14165,29,30,5,5,24,25,9,data/Train/9/00009_00020_00005.png
14166,30,31,6,6,25,26,9,data/Train/9/00009_00020_00006.png
14167,30,31,6,6,25,26,9,data/Train/9/00009_00020_00007.png
14168,30,30,6,5,25,25,9,data/Train/9/00009_00020_00008.png
14169,30,30,6,5,25,25,9,data/Train/9/00009_00020_00009.png
14170,30,31,6,6,25,26,9,data/Train/9/00009_00020_00010.png
14171,30,31,6,6,25,26,9,data/Train/9/00009_00020_00011.png
14172,30,31,6,6,25,26,9,data/Train/9/00009_00020_00012.png
14173,30,30,6,5,25,25,9,data/Train/9/00009_00020_00013.png
14174,30,31,6,6,25,26,9,data/Train/9/00009_00020_00014.png
14175,30,30,6,5,25,25,9,data/Train/9/00009_00020_00015.png
14176,30,30,6,5,25,25,9,data/Train/9/00009_00020_00016.png
14177,31,31,6,6,26,26,9,data/Train/9/00009_00020_00017.png
14178,31,30,6,5,26,25,9,data/Train/9/00009_00020_00018.png
14179,31,31,6,6,26,26,9,data/Train/9/00009_00020_00019.png
14180,31,31,6,6,26,26,9,data/Train/9/00009_00020_00020.png
14181,31,31,6,6,26,26,9,data/Train/9/00009_00020_00021.png
14182,31,30,6,5,26,25,9,data/Train/9/00009_00020_00022.png
14183,30,31,5,6,25,26,9,data/Train/9/00009_00020_00023.png
14184,30,30,6,5,25,25,9,data/Train/9/00009_00020_00024.png
14185,30,31,6,5,25,26,9,data/Train/9/00009_00020_00025.png
14186,30,31,6,5,25,26,9,data/Train/9/00009_00020_00026.png
14187,30,32,6,6,25,27,9,data/Train/9/00009_00020_00027.png
14188,31,31,6,5,26,26,9,data/Train/9/00009_00020_00028.png
14189,31,32,6,6,26,27,9,data/Train/9/00009_00020_00029.png
14190,41,40,6,6,36,35,9,data/Train/9/00009_00021_00000.png
14191,41,40,6,6,36,35,9,data/Train/9/00009_00021_00001.png
14192,40,40,6,6,35,35,9,data/Train/9/00009_00021_00002.png
14193,40,40,6,6,35,35,9,data/Train/9/00009_00021_00003.png
14194,39,41,5,6,34,35,9,data/Train/9/00009_00021_00004.png
14195,40,41,5,6,34,36,9,data/Train/9/00009_00021_00005.png
14196,39,41,5,6,34,36,9,data/Train/9/00009_00021_00006.png
14197,39,40,5,5,34,35,9,data/Train/9/00009_00021_00007.png
14198,40,42,5,6,35,36,9,data/Train/9/00009_00021_00008.png
14199,43,42,6,6,37,37,9,data/Train/9/00009_00021_00009.png
14200,42,42,5,5,37,37,9,data/Train/9/00009_00021_00010.png
14201,43,44,5,6,38,39,9,data/Train/9/00009_00021_00011.png
14202,43,44,5,6,38,39,9,data/Train/9/00009_00021_00012.png
14203,44,44,6,6,39,39,9,data/Train/9/00009_00021_00013.png
14204,43,45,6,6,38,40,9,data/Train/9/00009_00021_00014.png
14205,43,44,5,5,38,39,9,data/Train/9/00009_00021_00015.png
14206,46,47,5,6,41,42,9,data/Train/9/00009_00021_00016.png
14207,48,48,6,6,43,43,9,data/Train/9/00009_00021_00017.png
14208,48,47,6,5,43,42,9,data/Train/9/00009_00021_00018.png
14209,49,49,6,5,44,44,9,data/Train/9/00009_00021_00019.png
14210,56,56,6,5,51,51,9,data/Train/9/00009_00021_00020.png
14211,57,58,6,5,52,53,9,data/Train/9/00009_00021_00021.png
14212,58,61,5,6,53,56,9,data/Train/9/00009_00021_00022.png
14213,63,64,6,6,58,59,9,data/Train/9/00009_00021_00023.png
14214,63,67,5,6,58,61,9,data/Train/9/00009_00021_00024.png
14215,68,71,6,7,62,65,9,data/Train/9/00009_00021_00025.png
14216,72,72,7,6,66,66,9,data/Train/9/00009_00021_00026.png
14217,75,80,6,7,69,73,9,data/Train/9/00009_00021_00027.png
14218,82,85,7,8,75,78,9,data/Train/9/00009_00021_00028.png
14219,88,92,8,9,81,84,9,data/Train/9/00009_00021_00029.png
14220,30,30,6,6,25,25,9,data/Train/9/00009_00022_00000.png
14221,30,31,5,6,25,26,9,data/Train/9/00009_00022_00001.png
14222,32,32,6,6,27,27,9,data/Train/9/00009_00022_00002.png
14223,33,34,5,5,28,29,9,data/Train/9/00009_00022_00003.png
14224,34,34,6,5,29,29,9,data/Train/9/00009_00022_00004.png
14225,34,35,6,6,29,30,9,data/Train/9/00009_00022_00005.png
14226,33,34,5,5,28,29,9,data/Train/9/00009_00022_00006.png
14227,35,36,5,5,30,31,9,data/Train/9/00009_00022_00007.png
14228,35,36,5,6,30,31,9,data/Train/9/00009_00022_00008.png
14229,35,35,5,5,30,30,9,data/Train/9/00009_00022_00009.png
14230,36,37,5,6,31,32,9,data/Train/9/00009_00022_00010.png
14231,38,37,6,5,33,32,9,data/Train/9/00009_00022_00011.png
14232,39,39,6,6,34,34,9,data/Train/9/00009_00022_00012.png
14233,39,40,5,6,34,35,9,data/Train/9/00009_00022_00013.png
14234,41,41,6,5,36,36,9,data/Train/9/00009_00022_00014.png
14235,40,42,5,5,35,37,9,data/Train/9/00009_00022_00015.png
14236,42,44,5,6,37,39,9,data/Train/9/00009_00022_00016.png
14237,44,46,5,6,39,41,9,data/Train/9/00009_00022_00017.png
14238,45,47,5,6,40,42,9,data/Train/9/00009_00022_00018.png
14239,48,48,6,6,43,43,9,data/Train/9/00009_00022_00019.png
14240,48,49,5,5,43,44,9,data/Train/9/00009_00022_00020.png
14241,52,52,6,5,47,47,9,data/Train/9/00009_00022_00021.png
14242,53,54,6,6,48,49,9,data/Train/9/00009_00022_00022.png
14243,54,57,5,5,49,52,9,data/Train/9/00009_00022_00023.png
14244,58,60,6,6,53,55,9,data/Train/9/00009_00022_00024.png
14245,59,62,6,6,54,57,9,data/Train/9/00009_00022_00025.png
14246,63,70,5,7,58,64,9,data/Train/9/00009_00022_00026.png
14247,70,73,7,7,64,67,9,data/Train/9/00009_00022_00027.png
14248,77,81,7,7,71,74,9,data/Train/9/00009_00022_00028.png
14249,84,85,8,8,77,78,9,data/Train/9/00009_00022_00029.png
14250,30,31,5,5,25,26,9,data/Train/9/00009_00023_00000.png
14251,31,32,6,5,26,27,9,data/Train/9/00009_00023_00001.png
14252,31,33,6,6,26,28,9,data/Train/9/00009_00023_00002.png
14253,30,32,5,5,25,27,9,data/Train/9/00009_00023_00003.png
14254,30,33,5,6,25,28,9,data/Train/9/00009_00023_00004.png
14255,31,33,5,6,26,28,9,data/Train/9/00009_00023_00005.png
14256,32,33,6,6,27,28,9,data/Train/9/00009_00023_00006.png
14257,31,32,6,5,26,27,9,data/Train/9/00009_00023_00007.png
14258,33,35,6,6,28,30,9,data/Train/9/00009_00023_00008.png
14259,32,34,5,5,27,29,9,data/Train/9/00009_00023_00009.png
14260,33,36,5,6,28,31,9,data/Train/9/00009_00023_00010.png
14261,33,34,5,5,28,29,9,data/Train/9/00009_00023_00011.png
14262,36,36,6,5,31,31,9,data/Train/9/00009_00023_00012.png
14263,36,37,5,5,31,32,9,data/Train/9/00009_00023_00013.png
14264,35,36,5,5,30,31,9,data/Train/9/00009_00023_00014.png
14265,36,39,5,6,31,34,9,data/Train/9/00009_00023_00015.png
14266,36,39,5,6,31,34,9,data/Train/9/00009_00023_00016.png
14267,38,40,5,5,33,35,9,data/Train/9/00009_00023_00017.png
14268,41,42,6,5,36,37,9,data/Train/9/00009_00023_00018.png
14269,41,42,6,6,36,37,9,data/Train/9/00009_00023_00019.png
14270,43,45,6,6,38,40,9,data/Train/9/00009_00023_00020.png
14271,41,44,5,6,36,39,9,data/Train/9/00009_00023_00021.png
14272,43,44,5,5,38,39,9,data/Train/9/00009_00023_00022.png
14273,43,45,5,5,38,40,9,data/Train/9/00009_00023_00023.png
14274,45,46,6,5,40,41,9,data/Train/9/00009_00023_00024.png
14275,48,50,6,5,43,45,9,data/Train/9/00009_00023_00025.png
14276,48,50,6,5,43,45,9,data/Train/9/00009_00023_00026.png
14277,49,53,5,6,44,48,9,data/Train/9/00009_00023_00027.png
14278,52,54,6,5,47,49,9,data/Train/9/00009_00023_00028.png
14279,54,57,5,6,49,52,9,data/Train/9/00009_00023_00029.png
14280,29,32,5,6,24,27,9,data/Train/9/00009_00024_00000.png
14281,30,32,6,6,25,27,9,data/Train/9/00009_00024_00001.png
14282,30,33,5,6,25,28,9,data/Train/9/00009_00024_00002.png
14283,31,33,6,6,26,28,9,data/Train/9/00009_00024_00003.png
14284,30,34,5,6,25,28,9,data/Train/9/00009_00024_00004.png
14285,31,33,5,5,26,28,9,data/Train/9/00009_00024_00005.png
14286,32,35,5,6,27,30,9,data/Train/9/00009_00024_00006.png
14287,33,35,6,5,28,29,9,data/Train/9/00009_00024_00007.png
14288,34,37,6,6,28,31,9,data/Train/9/00009_00024_00008.png
14289,34,37,6,6,29,32,9,data/Train/9/00009_00024_00009.png
14290,35,38,6,6,30,33,9,data/Train/9/00009_00024_00010.png
14291,36,39,6,6,31,34,9,data/Train/9/00009_00024_00011.png
14292,36,39,5,5,31,34,9,data/Train/9/00009_00024_00012.png
14293,37,40,5,5,32,35,9,data/Train/9/00009_00024_00013.png
14294,38,41,5,5,33,36,9,data/Train/9/00009_00024_00014.png
14295,40,44,6,6,35,38,9,data/Train/9/00009_00024_00015.png
14296,42,44,6,5,37,39,9,data/Train/9/00009_00024_00016.png
14297,43,46,5,5,37,41,9,data/Train/9/00009_00024_00017.png
14298,44,47,5,5,38,42,9,data/Train/9/00009_00024_00018.png
14299,46,50,6,6,41,45,9,data/Train/9/00009_00024_00019.png
14300,49,52,6,5,43,46,9,data/Train/9/00009_00024_00020.png
14301,50,56,5,6,44,50,9,data/Train/9/00009_00024_00021.png
14302,53,58,6,5,48,52,9,data/Train/9/00009_00024_00022.png
14303,55,60,6,6,49,55,9,data/Train/9/00009_00024_00023.png
14304,57,63,5,6,51,58,9,data/Train/9/00009_00024_00024.png
14305,62,71,6,7,57,64,9,data/Train/9/00009_00024_00025.png
14306,69,77,6,7,63,71,9,data/Train/9/00009_00024_00026.png
14307,76,86,6,7,70,79,9,data/Train/9/00009_00024_00027.png
14308,82,92,7,8,75,84,9,data/Train/9/00009_00024_00028.png
14309,92,104,8,10,84,95,9,data/Train/9/00009_00024_00029.png
14310,28,29,5,6,23,24,9,data/Train/9/00009_00025_00000.png
14311,29,29,6,6,24,24,9,data/Train/9/00009_00025_00001.png
14312,29,29,5,5,24,24,9,data/Train/9/00009_00025_00002.png
14313,30,30,6,6,25,25,9,data/Train/9/00009_00025_00003.png
14314,30,31,5,6,25,26,9,data/Train/9/00009_00025_00004.png
14315,31,31,5,5,26,26,9,data/Train/9/00009_00025_00005.png
14316,31,31,5,5,26,26,9,data/Train/9/00009_00025_00006.png
14317,32,32,6,6,27,27,9,data/Train/9/00009_00025_00007.png
14318,34,34,6,6,29,29,9,data/Train/9/00009_00025_00008.png
14319,34,33,6,5,29,28,9,data/Train/9/00009_00025_00009.png
14320,35,36,5,6,30,31,9,data/Train/9/00009_00025_00010.png
14321,36,36,5,5,31,31,9,data/Train/9/00009_00025_00011.png
14322,36,37,5,6,31,32,9,data/Train/9/00009_00025_00012.png
14323,38,39,5,6,33,34,9,data/Train/9/00009_00025_00013.png
14324,40,39,6,5,35,34,9,data/Train/9/00009_00025_00014.png
14325,41,40,6,5,36,35,9,data/Train/9/00009_00025_00015.png
14326,43,43,6,6,38,38,9,data/Train/9/00009_00025_00016.png
14327,42,42,5,5,37,37,9,data/Train/9/00009_00025_00017.png
14328,44,44,6,6,39,39,9,data/Train/9/00009_00025_00018.png
14329,47,47,6,6,42,42,9,data/Train/9/00009_00025_00019.png
14330,47,47,5,5,42,42,9,data/Train/9/00009_00025_00020.png
14331,51,51,5,5,46,46,9,data/Train/9/00009_00025_00021.png
14332,54,53,6,5,49,48,9,data/Train/9/00009_00025_00022.png
14333,57,57,5,5,52,52,9,data/Train/9/00009_00025_00023.png
14334,61,61,5,5,56,56,9,data/Train/9/00009_00025_00024.png
14335,63,63,5,5,58,58,9,data/Train/9/00009_00025_00025.png
14336,73,73,6,6,67,67,9,data/Train/9/00009_00025_00026.png
14337,81,81,8,8,74,74,9,data/Train/9/00009_00025_00027.png
14338,87,88,7,8,80,81,9,data/Train/9/00009_00025_00028.png
14339,100,101,8,9,92,93,9,data/Train/9/00009_00025_00029.png
14340,48,48,5,6,43,43,9,data/Train/9/00009_00026_00000.png
14341,50,49,6,6,45,44,9,data/Train/9/00009_00026_00001.png
14342,50,49,5,5,45,44,9,data/Train/9/00009_00026_00002.png
14343,53,50,6,6,48,45,9,data/Train/9/00009_00026_00003.png
14344,54,52,6,6,49,46,9,data/Train/9/00009_00026_00004.png
14345,56,53,6,6,51,48,9,data/Train/9/00009_00026_00005.png
14346,57,53,6,5,52,48,9,data/Train/9/00009_00026_00006.png
14347,59,54,6,5,54,49,9,data/Train/9/00009_00026_00007.png
14348,58,57,5,6,53,51,9,data/Train/9/00009_00026_00008.png
14349,60,58,6,5,55,52,9,data/Train/9/00009_00026_00009.png
14350,60,59,6,6,55,54,9,data/Train/9/00009_00026_00010.png
14351,61,59,6,5,56,54,9,data/Train/9/00009_00026_00011.png
14352,62,60,6,6,57,55,9,data/Train/9/00009_00026_00012.png
14353,64,61,6,5,59,56,9,data/Train/9/00009_00026_00013.png
14354,65,62,6,5,60,57,9,data/Train/9/00009_00026_00014.png
14355,68,65,6,6,62,60,9,data/Train/9/00009_00026_00015.png
14356,72,70,6,6,65,63,9,data/Train/9/00009_00026_00016.png
14357,70,72,6,7,63,66,9,data/Train/9/00009_00026_00017.png
14358,73,76,6,7,67,70,9,data/Train/9/00009_00026_00018.png
14359,77,77,6,7,70,71,9,data/Train/9/00009_00026_00019.png
14360,84,83,7,8,77,76,9,data/Train/9/00009_00026_00020.png
14361,87,85,8,8,80,78,9,data/Train/9/00009_00026_00021.png
14362,89,90,8,8,82,82,9,data/Train/9/00009_00026_00022.png
14363,99,94,8,8,91,86,9,data/Train/9/00009_00026_00023.png
14364,99,97,8,8,91,89,9,data/Train/9/00009_00026_00024.png
14365,103,106,9,10,94,96,9,data/Train/9/00009_00026_00025.png
14366,108,117,9,11,99,107,9,data/Train/9/00009_00026_00026.png
14367,119,122,10,11,109,112,9,data/Train/9/00009_00026_00027.png
14368,133,130,11,12,122,119,9,data/Train/9/00009_00026_00028.png
14369,141,136,12,12,129,125,9,data/Train/9/00009_00026_00029.png
14370,27,29,6,6,22,24,9,data/Train/9/00009_00027_00000.png
14371,28,28,6,5,23,23,9,data/Train/9/00009_00027_00001.png
14372,27,30,5,6,22,24,9,data/Train/9/00009_00027_00002.png
14373,29,29,6,5,24,24,9,data/Train/9/00009_00027_00003.png
14374,30,29,6,5,25,24,9,data/Train/9/00009_00027_00004.png
14375,30,31,5,6,25,26,9,data/Train/9/00009_00027_00005.png
14376,31,30,5,5,25,25,9,data/Train/9/00009_00027_00006.png
14377,31,31,5,6,25,26,9,data/Train/9/00009_00027_00007.png
14378,31,32,5,6,25,27,9,data/Train/9/00009_00027_00008.png
14379,32,32,6,6,27,27,9,data/Train/9/00009_00027_00009.png
14380,33,33,6,6,27,28,9,data/Train/9/00009_00027_00010.png
14381,33,33,5,6,27,28,9,data/Train/9/00009_00027_00011.png
14382,35,33,5,5,29,28,9,data/Train/9/00009_00027_00012.png
14383,36,35,5,6,31,30,9,data/Train/9/00009_00027_00013.png
14384,37,36,5,6,31,30,9,data/Train/9/00009_00027_00014.png
14385,38,37,5,6,32,31,9,data/Train/9/00009_00027_00015.png
14386,40,37,6,5,35,32,9,data/Train/9/00009_00027_00016.png
14387,41,40,5,6,36,35,9,data/Train/9/00009_00027_00017.png
14388,42,41,5,6,37,36,9,data/Train/9/00009_00027_00018.png
14389,44,43,6,6,39,38,9,data/Train/9/00009_00027_00019.png
14390,46,43,6,5,41,38,9,data/Train/9/00009_00027_00020.png
14391,48,46,6,6,43,41,9,data/Train/9/00009_00027_00021.png
14392,48,47,5,6,43,42,9,data/Train/9/00009_00027_00022.png
14393,51,49,6,6,46,44,9,data/Train/9/00009_00027_00023.png
14394,53,52,5,6,48,47,9,data/Train/9/00009_00027_00024.png
